ConvID,text,ratings
18472,R:: Hello. S:: I want to watch a good movie that came out recently R:: Have you seen Thor: Ragnarok (action adventure sci-fi)? S:: Yes very cool movie R:: That was pretty good. Have you seen The Greatest Showman () with Hugh Jackman. This movie was awesome. S:: Oh I'll check that out R:: That was really good. What is a movie that you have seen recently that you liked? ,"{'UiD': 1988, 'qt_movie_mentionned': 2}"
18477,"R:: Hi! What kind of movies can I help you find? Or if you have a favorite actor or actress, I can recommend something. S:: Scott Bakula. anything with Scott Bakula. ","{'UiD': 1097, 'qt_movie_mentionned': 0}"
18477,"R:: Hi! What kind of movies can I help you find? Or if you have a favorite actor or actress, I can recommend something. S:: Scott Bakula. anything with Scott Bakula. I have seen Lord of Illusions (horror) and loved it! R:: I only know his most popular movies, like American Beauty (drama romance), which I'm sure you've seen since you sound like a big fan! S:: Yes I have. It was awesome! Yeah I am kind of a big fan. R:: It sounds like you enjoy older movies. Have you seen Misery (drama horror thriller)? It's based on Stephen King's 1987 novel. S:: No I haven't. Is it good? R:: It is very good! There is one scene though, where a woman smashes a man's ankles to stop him from escaping her house! Do you enjoy any horror movies like It () or Child's Play (horror thriller)? S:: Wow! Angry much? Haha ","{'UiD': 2568, 'qt_movie_mentionned': 4}"
18486,"R:: Hello! S:: Hi there! Can you help me find some gorey movies? R:: Okay. Have you seen Saving Private Ryan (action drama war)? It has one scene that is. S:: No, I haven't. I was leaning more towards horror films that are filled with gore. R:: Okay. I know Underworld: Evolution (action fantasy horror) has a lot but not sure it's horror. S:: Haven't watched that one. Do you know what it's about? R:: Vampires and the like. It's pretty much one super powerful vampire goes on the war path to free his werewolf brother. Another vampire, werewolf and a team of humans have to stop him. S:: Thank you for the explanation. ","{'UiD': 3355, 'qt_movie_mentionned': 2}"
18486,"R:: Hello! S:: Hi there! Can you help me find some gorey movies? R:: Okay. Have you seen Saving Private Ryan (action drama war)? It has one scene that is. S:: No, I haven't. I was leaning more towards horror films that are filled with gore. R:: Okay. I know Underworld: Evolution (action fantasy horror) has a lot but not sure it's horror. S:: Haven't watched that one. Do you know what it's about? R:: Vampires and the like. It's pretty much one super powerful vampire goes on the war path to free his werewolf brother. Another vampire, werewolf and a team of humans have to stop him. S:: Thank you for the explanation. R:: Cyborg X (action horror) is a sci fi but fits with what you want. S:: Never heard of it, I'll check it out! R:: I found it on Amazon Video by accident. ","{'UiD': 1097, 'qt_movie_mentionned': 3}"
18488,"R:: Hello! S:: Hello What kind of movies do you like ? R:: Romantic comedies and sci fi/ action. You? S:: I love comedy Have you seen Grown Ups (comedy) , Friday (comedy) ? R:: Bits and pieces. Have you seen The Spy Next Door (action children comedy)? ","{'UiD': 2680, 'qt_movie_mentionned': 1}"
18489,R:: Hello S:: Hello! Do you know of any movies with the British actor David Tenant in them? R:: No but i do know some British movies S:: What are they? R:: Would like to know some ,"{'UiD': 3932, 'qt_movie_mentionned': 0}"
18510,"S:: Hey there, I'm looking for gambling type movies R:: Hello there! S:: Maybe something like Rounders (drama) One of my favorite movies R:: A personal favorite of mine even though not quite gambling is Ocean's Eleven (crime thriller) S:: I'll have to check that one out, haven't seen it yet ","{'UiD': 5856, 'qt_movie_mentionned': 2}"
18510,"S:: Hey there, I'm looking for gambling type movies R:: Hello there! S:: Maybe something like Rounders (drama) One of my favorite movies R:: A personal favorite of mine even though not quite gambling is Ocean's Eleven (crime thriller) S:: I'll have to check that one out, haven't seen it yet R:: I also recall 21 (crime drama romance thriller) being a good movie. S:: Is that movie about blackjack? R:: Yes, its about a group of college students who count cards. S:: Ah yeah just the kind of movie I'm looking for, thanks. I will have to go see it R:: Not a problem! Hope you have a good movie night. ","{'UiD': 5112, 'qt_movie_mentionned': 3}"
18514,R:: Hi there how can I help you find some movies tonight? S:: Good evening! Yes! I would like to watch a good action movie. R:: Sure thing. what's your favorite in particular? S:: I really liked The Fugitive (thriller). ,"{'UiD': 4837, 'qt_movie_mentionned': 1}"
18529,"R:: Hi What are you looking for? S:: Good evening! I'm looking for a good comedy. R:: One of my favorites is actually kind of a romantic comedy, Love Actually (comedy drama romance) ","{'UiD': 4327, 'qt_movie_mentionned': 1}"
18532,"S:: Hello! R:: Hi, how are you tonight? What type of movie would you like to see? S:: Doing well! I am interested in some good dramas. A couple of my favorites are The Godfather (crime drama) and Forrest Gump (comedy drama romance war) R:: Have you seen Secondhand Lions (children comedy drama)? S:: I have not, what is it about? R:: Basically has Tom Hanks in it. A runion with two friends S:: Sweet, that's enough for me. Tom Hanks is the best. R:: Yes he's so funny. S:: He's great in everything, I especially loved Castaway (adventure drama) R:: Have you seen Saving Mr. Banks (comedy drama)? Yes Castaway (adventure drama) was a good movie S:: No I have not but I have heard good things! R:: Have you seen The Curious Case of Benjamin Button (drama fantasy mystery romance)? S:: Yes, that was a great one. ","{'UiD': 4252, 'qt_movie_mentionned': 6}"
18538,R:: hi hope all is well tonight. what can i help you with? S:: Hi I love romantic comedies! R:: oh the best. my favorite as well S:: yay! R:: do you like Dirty Dancing (drama musical romance) or Dirty Dancing: Havana Nights (romance) S:: I absolutely love both of those!! R:: i also REALLY LIKE The Way We Were (drama romance)  an oldie but a goodie me too S:: I have not seen The Way We Were (drama romance). R:: oh its good. sad but good ,"{'UiD': 1701, 'qt_movie_mentionned': 3}"
18539,R:: Hi what type of movie would you like to see? S:: Hello! I would like to watch a good romantic comedy. Do you know of any? I like Pretty Woman (comedy romance). ,"{'UiD': 5127, 'qt_movie_mentionned': 1}"
18541,R:: Hi what type of movie would you like to see? ,"{'UiD': 4161, 'qt_movie_mentionned': 0}"
18541,R:: Hi what type of movie would you like to see? S:: I like dramas like Love Jones (romance) ,"{'UiD': 759, 'qt_movie_mentionned': 1}"
18541,"R:: Hi what type of movie would you like to see? S:: I like dramas like Love Jones (romance) R:: Have you seen Return to Me (drama romance)? S:: No I have not, what is it about? R:: A person got a heart transplant and the husband of the person who passed found the person with his wife's heart. It was a great movie! S:: another good drama I like also is Crooklyn (comedy drama) such a sad ending reminds me of my childhood. ever seen it? R:: Have you seen The Vow (drama romance)? Or have you seen The Lake House (drama fantasy romance)? S:: aww wow that sounds so sad. What happened when they met? R:: You have to watch it. It was a great movie!! ","{'UiD': 2635, 'qt_movie_mentionned': 5}"
18544,R:: hi how may i help you today S:: Hi I love Romantic Comedies. R:: ok ,"{'UiD': 1415, 'qt_movie_mentionned': 0}"
18544,R:: hi how may i help you today S:: Hi I love Romantic Comedies. R:: ok have you seen My Wishes () S:: I have not seen that movie. ,"{'UiD': 2960, 'qt_movie_mentionned': 1}"
18544,R:: hi how may i help you today S:: Hi I love Romantic Comedies. R:: ok have you seen My Wishes () S:: I have not seen that movie. R:: also Home for Christmas () is very sweet even though its a holiday one S:: I have not seen that one. I love Christmas movies. ,"{'UiD': 2333, 'qt_movie_mentionned': 2}"
18544,R:: hi how may i help you today S:: Hi I love Romantic Comedies. R:: ok have you seen My Wishes () S:: I have not seen that movie. R:: also Home for Christmas () is very sweet even though its a holiday one S:: I have not seen that one. I love Christmas movies. R:: i really liked Christmas in Love () they are my favorite as well S:: I have not seen that one either. You are giving me some good suggestions. ,"{'UiD': 4431, 'qt_movie_mentionned': 3}"
18555,"R:: Hello! What kind of movies are you interested in? S:: I like action movies like The Transporter (action crime) R:: Sweet, that one is pretty epic. Have you seen Looper (action crime sci-fi) ? S:: I saw it I didn't like it very much R:: How about Mad Max: Fury Road (action adventure sci-fi thriller) ? It's a three hour long chase scene, which in theory sounds odd but I thought it was amazing. S:: I don't think it's three hours long I saw it it was ok ","{'UiD': 5136, 'qt_movie_mentionned': 3}"
18560,"R:: Hello there! What kind of movies are you interested in? S:: I like dino movies like Jurassic Park (action adventure sci-fi thriller) R:: Cool! Newer ones or older ones? Or does it matter? S:: The more dinos the better It doesn't matter R:: Got it! Have you seen Dinosaur (adventure animation children) ? It's a classic animated one about a dinosaur raised by lemurs who has to get away from incoming meteors. It's a great watch! Jurassic World (action adventure drama sci-fi thriller) is a great follow up as well to the original Jurassic Park (action adventure sci-fi thriller) series. With the amazing Chris Pratt, and lots of dinos! S:: Oh great ideas I have to watch them both ","{'UiD': 5961, 'qt_movie_mentionned': 3}"
18574,R:: Hi! What can I recommend for you today? S:: Hi I like movies like Twister (action adventure romance thriller) ,"{'UiD': 5778, 'qt_movie_mentionned': 1}"
18591,"S:: Hello R:: Hi What kind of a movie are you looking for today? S:: Am looking for action or sci-fi movies R:: The Fifth Element (action adventure comedy sci-fi) is great sci fi action. S:: Do you have any suggestion ? R:: Die Hard (action crime thriller)  is a great pure action movie. S:: I love bruce willis seen it a thousand times R:: great! Blade Runner (action sci-fi thriller) is good also for sci fi S:: I haven't seen it but i saw the new one Blade Runner 2049 () R:: It's much better. S:: Have you seen The Matrix (action sci-fi thriller) ? R:: Yes, loved it. The Matrix Reloaded (action adventure sci-fi thriller imax) and The Matrix Revolutions (action adventure sci-fi thriller imax) not so much Bruce Willis is in The Fifth Element (action adventure comedy sci-fi) if you havent seen that one. S:: I have seen them all R:: awesome ","{'UiD': 3552, 'qt_movie_mentionned': 5}"
18606,R:: Hello! S:: HI HOW ARE U R:: Good you? S:: im great...can you help me find some good kid friendly young adult movies R:: Sure thing! S:: thanks R:: Have you seen Uncle Buck (comedy)? It's very good and I have always liked it. S:: oh yes i love it so would my son thank you what a good one R:: So is The Great Outdoors (comedy) is also good. S:: yes my brothers favorite cant wait to share this with my son i have forgot all about them i think we will try Wild Wild West (action comedy sci-fi western) too ,"{'UiD': 5652, 'qt_movie_mentionned': 3}"
18631,"R:: Hello! What kind of movies do you like? S:: Hi, im looking for a good action movie or even a good horror flick to watch tonight ","{'UiD': 1097, 'qt_movie_mentionned': 0}"
18647,"S:: Hello! R:: Hello, what would yyou like to watch? S:: I would like to see a good romantic comedy. I like Two Weeks Notice (comedy romance) with Sandra Bullock. R:: I can recommend Wedding Crashers (comedy romance) S:: I haven't seen that one. Is that the one with Owen Wilson? R:: That is funny Yes it is . S:: I'll have to watch it. I like him. I really liked him in the movie Wonder (). ","{'UiD': 329, 'qt_movie_mentionned': 3}"
18649,"R:: Hello What type of movies do you like ? S:: HI! I would like to watch an action adventure type of movie or anything with Tom Hanks R:: Have you seen Captain Phillips (adventure drama thriller imax) ? S:: No, I haven't but I want to R:: You should It's very interesting S:: I think Forrest Gump (comedy drama romance war) is one of my favorite of his. Castaway (adventure drama) too R:: Haven't seen either But will love to check it out S:: They are both great movies What else would you suggest? ","{'UiD': 6151, 'qt_movie_mentionned': 3}"
18650,S:: Hi! R:: Hi what type of movie are you looking for? S:: I want to watch a movie with really good cinematography. I really liked Australia (adventure drama war western) or The Revenant (adventure drama). Do you know of any good ones? R:: I loved The Revenant (adventure drama) how about try The Shape of Water () which has great cinematography and also was a nominated movie. ,"{'UiD': 835, 'qt_movie_mentionned': 3}"
18696,"R:: Hello there! Can I recommend some movies for you? S:: Hey! Yes! R:: Great! Let me know some of your preferences, I'll see what I can come up with! S:: I like anything as long as it is somewhat family friendly. I constantly have kids around! Something like The Tourist (drama thriller) is kind of fun. R:: Alright, I can keep with that ;) Have you seen Toy Story (adventure animation children comedy fantasy) and the subsequent films? S:: I actually haven't seen the first two, but really liked the last one! I should watch those. My kids would probably love them. R:: Well you should totally check out the first ones! another good series is Honey, I Shrunk the Kids (adventure children comedy fantasy sci-fi) and the movies that follow it! S:: I saw that one. It was pretty good. I liked it a lot. ","{'UiD': 4253, 'qt_movie_mentionned': 3}"
18696,"R:: Hello there! Can I recommend some movies for you? S:: Hey! Yes! R:: Great! Let me know some of your preferences, I'll see what I can come up with! S:: I like anything as long as it is somewhat family friendly. I constantly have kids around! Something like The Tourist (drama thriller) is kind of fun. R:: Alright, I can keep with that ;) Have you seen Toy Story (adventure animation children comedy fantasy) and the subsequent films? S:: I actually haven't seen the first two, but really liked the last one! I should watch those. My kids would probably love them. R:: Well you should totally check out the first ones! another good series is Honey, I Shrunk the Kids (adventure children comedy fantasy sci-fi) and the movies that follow it! S:: I saw that one. It was pretty good. I liked it a lot. R:: There's also always The Borrowers (adventure children comedy fantasy) if you want to go a little off of the beaten path :-) ","{'UiD': 2329, 'qt_movie_mentionned': 4}"
18697,"R:: Hi there! S:: Hello to you too. R:: What kind of movies are you looking for? Or what are some of your favorites? S:: Not quite sure. Maybe something very 90's like Empire Records (comedy drama). We watched that the other day at work in honor of Rex Manning day. R:: Hmm, let me think for a second ;) ","{'UiD': 1247, 'qt_movie_mentionned': 1}"
18701,"S:: Hello! R:: Hi! S:: I am interested in some good action movies. My favorites are Die Hard (action crime thriller) and Taken (action crime drama thriller) ! R:: I like action movies too.  Have you ever seen Enter the Dragon (action crime) ? S:: No, I have never heard of it. What is it like? R:: That is a classic martial arts film starring Bruce Lee. S:: As long as it has good action sequences, I am always down. And Bruce Lee is always good, so it sounds awesome! R:: Yeah.  I live action films, but Martial Arts film are my favorite.  If you liked Die Hard (action crime thriller) did you also like the Lethal Weapon (action comedy crime drama)  franchise? S:: I have not seen those either, but have heard good things. Are they similar? I love all of the Die Hard (action crime thriller) movies for sure. ","{'UiD': 2356, 'qt_movie_mentionned': 4}"
18702,"R:: Hi. S:: Hello! I am interested in some good action movies. R:: Do you like martial arts movies? S:: Yes, I do! I love Crouching Tiger, Hidden Dragon () and Fist of Fury () . ","{'UiD': 3847, 'qt_movie_mentionned': 2}"
18708,"R:: Hello, how can I help you S:: Do you know some good sports movies? R:: I do. what kind of sports do you have in mind? S:: I really like Space Jam (adventure animation children comedy fantasy sci-fi) and The Blind Side (drama) Any sports is fine by me! R:: great, it sounds like you enjoy team sports. S:: Definitely. New or old movies, it doesn't matter to me. R:: have you seen Major League (comedy) very funny. S:: I have not heard of it! What is it about? R:: It is about a misfit baseball team. The movie is about the Cleveland Indians. it stars Charlie Sheen as the bad boy pitcher S:: That sounds pretty funny. Charlie Sheen is excellent, no doubt. ","{'UiD': 3618, 'qt_movie_mentionned': 3}"
18723,"S:: Hello! R:: Hey, what are you into? S:: I am interested in some good kids movies. I recently watched The Lego Batman Movie (action animation comedy) and it was so funny. I also really liked Shrek (adventure animation children comedy fantasy romance) R:: Have you seen Lego Indiana Jones and the Raiders of the Lost Brick ()? That was pretty funny. and Also The Lego Movie (action adventure animation children comedy fantasy) was great as well. ","{'UiD': 562, 'qt_movie_mentionned': 4}"
18742,"R:: Hi, how are you? What kind of movie are you in the mood for? S:: Good how are you. I am looking for a movie similar to The Great Gatsby (drama). I love Leonardio DiCaprio and the cinematography of the film. R:: okay great. One of my favorites with Leo is Shutter Island (drama mystery thriller) , but if you are looking for the Romantic Drama, there is Titanic (drama romance) S:: Oh isn't Shutter Island (drama mystery thriller) based on a book. I think I read it. I love psychological thrillers too. R:: I am not sure if it is based off a book, but I do know the film is very good! ","{'UiD': 787, 'qt_movie_mentionned': 2}"
18742,"R:: Hi, how are you? What kind of movie are you in the mood for? S:: Good how are you. I am looking for a movie similar to The Great Gatsby (drama). I love Leonardio DiCaprio and the cinematography of the film. R:: okay great. One of my favorites with Leo is Shutter Island (drama mystery thriller) , but if you are looking for the Romantic Drama, there is Titanic (drama romance) S:: Oh isn't Shutter Island (drama mystery thriller) based on a book. I think I read it. I love psychological thrillers too. R:: I am not sure if it is based off a book, but I do know the film is very good! Another one many enjoy is The Beach (adventure drama) ","{'UiD': 3219, 'qt_movie_mentionned': 3}"
18747,S:: Hi I am looking for a movie similar to Million Dollar Baby (drama). R:: Oh Have you seen Slumdog Millionaire (crime drama romance) S:: No I have not what is it about or similar too? ,"{'UiD': 2870, 'qt_movie_mentionned': 2}"
18752,"S:: Hello! R:: Hi There! I am looking for movie recommendations for this weekend! S:: Okay. What is your favorite movie? R:: Star Wars () the original But I like drama, comedy, Sci-Fi, documentary... S:: That one was very good! R:: What is your favorite movie? S:: Do you like Jurassic Park (action adventure sci-fi thriller)? ","{'UiD': 2680, 'qt_movie_mentionned': 1}"
18785,"S:: hi, I am looking for an action movie. R:: Do you know the movie Daddy's Little Girls () Its great S:: haven't heard of it, what is it about? R:: It is about a man wh gets wrongly convicted and then gets out and is changing his life and his baby momma is dating a drug kingpen and that guy touches his oldest daughter or you could watch Deadpool (action adventure comedy sci-fi) l ","{'UiD': 320, 'qt_movie_mentionned': 2}"
18788,"R:: Hi, how can I help you? S:: I'm looking for a few clean comedies for my husband and I to watch this weekend. R:: great, what are some other movies you like? S:: I like Melissa McCarthy, and generally anything with the cast of SNL. R:: okay, have you seen Ghostbusters (action comedy horror sci-fi) S:: Sisters (children comedy) is a good one Yes, I saw that and liked it. R:: 4 women in new york team up to bust ghosts S:: lol ","{'UiD': 2744, 'qt_movie_mentionned': 2}"
18789,"R:: Hi, how can I help you? S:: Hi have you seen Daddy Day Care (children comedy) R:: I have not, is that the kind of movie you are looking for? you might like Parenthood (comedy drama) S:: yes R:: you may also like Cheaper by the Dozen (children comedy) a mixed family comes together and in total have a dozen kids between them S:: I have seen it That is great too R:: you may also like The Boss Baby (animation children comedy) ","{'UiD': 1090, 'qt_movie_mentionned': 4}"
18792,R:: Hi what kind of movie are you looking for? S:: I am looking for a classic comedy something like My Cousin Vinny (comedy) ,"{'UiD': 5731, 'qt_movie_mentionned': 1}"
18796,"R:: Hi, how can I help you S:: movie like Like Mike (children comedy fantasy) R:: I would love you help you find a movie, what are some movies you have seen and enjoy. okay, so is that a sports movie? S:: yes or one like Creed (drama) or Southpaw (action drama) R:: okay, have you seen Cinderella Man (drama romance) S:: like Cinderella Man (drama romance) R:: a boxer turns out to be the cinderella man S:: yeah its great lol R:: how about Bleed for This (drama) a boxer wants to be a boxer so bad that he bleeds for it S:: I also enjoyed We Are Marshall (drama) and yes i have I have no life am deployed so down time is movie time ","{'UiD': 3822, 'qt_movie_mentionned': 6}"
18796,"R:: Hi, how can I help you S:: movie like Like Mike (children comedy fantasy) R:: I would love you help you find a movie, what are some movies you have seen and enjoy. okay, so is that a sports movie? S:: yes or one like Creed (drama) or Southpaw (action drama) R:: okay, have you seen Cinderella Man (drama romance) S:: like Cinderella Man (drama romance) R:: a boxer turns out to be the cinderella man S:: yeah its great lol R:: how about Bleed for This (drama) a boxer wants to be a boxer so bad that he bleeds for it S:: I also enjoyed We Are Marshall (drama) and yes i have I have no life am deployed so down time is movie time R:: okay, how about Girlfight (drama) about girls who fight S:: Yes another great one ","{'UiD': 431, 'qt_movie_mentionned': 7}"
18802,"R:: hello S:: Hi, can you help me find a movie? R:: What kind of movies do you like? sure what kind of movies do you like S:: I like crime films like The Godfather (crime drama). R:: oh awesome S:: I also like Goodfellas (crime drama). R:: what about Scarface (action crime drama) or The Usual Suspects (crime mystery thriller) S:: Ok, I have seen The Usual Suspects (crime mystery thriller) and I really liked it. ","{'UiD': 2325, 'qt_movie_mentionned': 3}"
18807,"S:: Hey R:: Hello! S:: Any reccomendations? Only thing I don't really like is super hero movies, other than that im open ears R:: Okay. How about a Romantic Comedy? I know a great one if you don't mind foriegn movies. S:: Sounds good, I liked 50 First Dates (comedy romance) R:: That one was awesome! Adam Sandler was great! ","{'UiD': 2680, 'qt_movie_mentionned': 1}"
18810,R:: Hi. What kind of movie are you looking for today? ,"{'UiD': 3080, 'qt_movie_mentionned': 0}"
18815,S:: hi R:: Hello What kind of movies do you like ? S:: I love classics like It Happened One Night (comedy romance) or Casablanca (drama romance) R:: I haven't seen those movies But have you seen Die Hard (action crime thriller) ? S:: not many have anymore R:: Or one of my best movies S:: Die Hard (action crime thriller) is a classic on its own R:: Scarface (action crime drama) ? Yes great movie for it's time S:: if you like crime movies like that try either The Godfather (crime drama) pr On the Waterfront (crime drama) thank for the recomedations R:: Your welcome ,"{'UiD': 3001, 'qt_movie_mentionned': 4}"
18832,"R:: Hello Am looking for comedy movies can you help ? S:: If you like quirky comedies, try Napoleon Dynamite (comedy) or The Big Lebowski (comedy crime) They are both cult classics. R:: They sound nice i will In the mean time Have you seen S:: Can you recommend any horror movies? R:: Friday (comedy) or Big Momma's House (comedy) ? S:: Yes. I have seen both ","{'UiD': 1617, 'qt_movie_mentionned': 2}"
18834,R:: Hello What kind of movie are you looking for. Today S:: Hi! I wanted to watch a movie. Can you recommend one? Maybe a drama Or anindependant film ,"{'UiD': 327, 'qt_movie_mentionned': 0}"
18836,"R:: Hi! Do you like to watch movies? S:: yes I do I'm looking for some comedies do you have any good recommendations? R:: Austin Powers: International Man of Mystery (action adventure comedy) was the funniest! S:: I've seen parts of it on television don't really like that type of humor R:: We're the Millers (comedy crime). Was hysterical What humor do you like? S:: quirky type R:: Dry? Quirky? S:: I'm not sure yeah , what is We're the Millers (comedy crime) about? R:: Try The Big Lebowski (comedy crime) S:: I like that one Dude! the guy was the dude, dude R:: We're the Millers (comedy crime). Has Jennifer Anniston and is the same kind of humor as Austin Powers: International Man of Mystery (action adventure comedy) Yes! It's one of my faves! S:: oh yeah, I might not like, I'd rather see something like The Big Lebowski (comedy crime) ","{'UiD': 917, 'qt_movie_mentionned': 3}"
18847,"R:: Hello, what are you looking to watch today? S:: I would like a movie about space men something like The Fifth Element (action adventure comedy sci-fi) R:: Good movie. ","{'UiD': 6339, 'qt_movie_mentionned': 1}"
18850,R:: Hello! What kind of movies are you interested in? S:: umm how about comedy R:: Sure. Are there any in specific you like? ,"{'UiD': 6395, 'qt_movie_mentionned': 0}"
18867,R:: Hello! What kind of movies are you into? S:: I like movies that have the ocean in it like The Abyss (action adventure sci-fi thriller) ,"{'UiD': 4749, 'qt_movie_mentionned': 1}"
18897,"R:: Hello, How are you this morning? S:: Have you seen Moana (adventure animation children comedy fantasy) . I am stupendis how are you this fine day R:: My husband and I stayed up late last night watching Death Becomes Her (comedy fantasy) . An oldie but a goodie. I haven't seen Moana (adventure animation children comedy fantasy) , but my kids have and they loved it. I should really get around to watching it. ","{'UiD': 533, 'qt_movie_mentionned': 2}"
18904,R:: Hi hello how are you today S:: Hello I am okay I am looking for some movie recommendations R:: Good have you seen Red (action comedy) or Red 2 (action comedy crime thriller) Or Black Panther () S:: I have not seen Red (action comedy)  what is it about? R:: which is the only remake better than the original . its about retiered CIA agents that want to save one guys daughter kinda like Taken (action crime drama thriller) S:: I am more of a fan of movies like Pan's Labyrinth () or The Fall (adventure drama fantasy) R:: Those are great but i havent seen any movie like that in a while ,"{'UiD': 6291, 'qt_movie_mentionned': 4}"
18926,"S:: Hi im looking for a good tear jerker R:: hi Hmmm have you seen P.S. I Love You (comedy drama romance) S:: yup, loved Jeffery Dean Morgan there R:: A Walk to Remember (drama romance) is also very sad he is a great actor S:: I've read the book A Walk to Remember (drama romance) but never saw the movie ","{'UiD': 3189, 'qt_movie_mentionned': 2}"
18929,"R:: Hi have yyou seen Old Yeller (children drama) S:: Hello, I'm looking for some good action movies to watch what is Old Yeller (children drama) ? R:: Or Red (action comedy) S:: no, I haven't seen Red (action comedy) either R:: its about a boy and his dog It is a great movie bot are S:: Old Yeller (children drama) is about a boy and his dog, sounds interesting R:: There is also Live Free or Die (comedy crime) S:: what is Red (action comedy) about? Live Free or Die (comedy crime) sounds like it could be exciting R:: Cia agents retired its kinda like Taken (action crime drama thriller) which is also great S:: I've seen Taken (action crime drama thriller)  it was great R:: they are all the same packed full of fights and shooting S:: wow! I might watch Live Free or Die (comedy crime) then thank you! ","{'UiD': 1342, 'qt_movie_mentionned': 2}"
18930,R:: Hi S:: Hi how are you R:: what kind of movies do you like to watch S:: Have you seen Old Yeller (children drama) Where the Red Fern Grows (children drama) Toy Story 3 (adventure animation children comedy fantasy imax) and Stay (drama) R:: I have and cried each dang time S:: those are great tear jerkers R:: they are just like My Girl (comedy drama romance) or Ice Castles (drama) ,"{'UiD': 5866, 'qt_movie_mentionned': 6}"
18955,S:: Hello R:: Hi how are you S:: Have you seen any good action movies? R:: sorry its four a.m here S:: I’m good. How about you? No worries. Also I like drama films I saw Ready Player One () and liked it R:: yeah lol in the army i recomend Lone Survivor (action drama thriller war) and Black Hawk Down () oh i saw it too S:: I’ve seen Black Hawk Down () and liked it. I have not yet seen Lone Survivor (action drama thriller war) thank you ,"{'UiD': 5341, 'qt_movie_mentionned': 3}"
18990,"S:: hi how are you R:: Hello, have you seen Mean Girls (2004)? S:: I love Mean Girls (comedy) R:: My favorite character is Karen . That is the dumb one S:: yes she is the bes best sorry its early lol ","{'UiD': 3189, 'qt_movie_mentionned': 1}"
18995,"R:: Hello S:: hi how are you R:: May I suggest a movie? S:: yes of course R:: What are your favorite type of films? S:: umm probably rom coms lol but if any of my friends ask have to say action lol R:: Ok Have you seen Love, Simon () ? S:: Yes have seen Love, Simon () it was good R:: What about Overboard (comedy romance) &gt; ","{'UiD': 1818, 'qt_movie_mentionned': 2}"
18995,"R:: Hello S:: hi how are you R:: May I suggest a movie? S:: yes of course R:: What are your favorite type of films? S:: umm probably rom coms lol but if any of my friends ask have to say action lol R:: Ok Have you seen Love, Simon () ? S:: Yes have seen Love, Simon () it was good R:: What about Overboard (comedy romance) &gt; S:: but i like Sex and the City (comedy romance) Who hasnt seen Overboard (comedy romance) that is a great one just like Pretty Woman (comedy romance) R:: Mamma Mia! (comedy musical romance) ? ","{'UiD': 3506, 'qt_movie_mentionned': 5}"
19003,"R:: Hello! S:: hi how are you R:: I am doing well, What kind of movies do you like? Do you like comedies? If so, the movie Hot Fuzz (action comedy crime mystery) is pretty good! ","{'UiD': 6291, 'qt_movie_mentionned': 1}"
19027,R:: good afternoon S:: Hi how are you R:: how are you today ,"{'UiD': 6291, 'qt_movie_mentionned': 0}"
19027,"R:: good afternoon S:: Hi how are you R:: how are you today S:: have you seen Mac & Devin Go to High School (comedy) im good R:: No , I have not S:: oh you should its funny hmm what about Pineapple Express (action comedy crime) R:: Do you like comdey S:: yeah some R:: No not that one either, where have I been lol S:: like Superbad (comedy) i have no idea what abot Hot Tub Time Machine (comedy sci-fi) R:: You sure know all the ones I do not S:: these are golden films lol but they also have a messed up sense of humor ","{'UiD': 3907, 'qt_movie_mentionned': 4}"
19036,"R:: Hey S:: Hey I am looking for a good movie R:: Sure, any movies? I heard Isle Of Dogs () was great, definitely go for it while its in theaters. :) The director is one of the best there is, Wes Anderson, also the director of The Grand Budapest Hotel (comedy drama) and Fantastic Mr. Fox (adventure animation children comedy crime) . S:: I would like a comedy something like The Love Guru (comedy) R:: The Dictator (comedy) is similar to that movie. I think. S:: I have seen The Grand Budapest Hotel (comedy drama) its so good! No I am looking for maybe something else I didnt think that looked good R:: Okay understood. ","{'UiD': 4540, 'qt_movie_mentionned': 3}"
19054,"R:: hello S:: hello how are you R:: Im good thanks S:: have you seen 21 Jump Street (action comedy crime) R:: can you tell me what is your best movie no, not the movie but love the show. S:: that is so true and what about Baywatch (action comedy) ","{'UiD': 5930, 'qt_movie_mentionned': 2}"
19084,"S:: Hi R:: Hello, human. I mean, fellow human! Speaking of which, know any good space movies? S:: I know many, I was actually looking for a space horror film R:: I know a terrible one if you want a good laugh. ","{'UiD': 2318, 'qt_movie_mentionned': 0}"
19084,"S:: Hi R:: Hello, human. I mean, fellow human! Speaking of which, know any good space movies? S:: I know many, I was actually looking for a space horror film R:: I know a terrible one if you want a good laugh. Dracula 3000 () is so bad, it is funny. S:: know of any that are like Alien (horror sci-fi) ? R:: I love the Alien series. I suppose there are the sequels but that is hardly insightful. The television series The Expanse is currently where I fill that gap in my life. Though that isn't a movie. ","{'UiD': 2965, 'qt_movie_mentionned': 2}"
